word,var
genius,0.0307941256513961
perfectly,0.030710581072141162
annoyed,0.030657630404626424
nothands,0.030629314356546568
nothappened,0.03062586824654381
notmiss,0.030604047449619476
favorites,0.030576137442877956
cardboard,0.03055948368375562
excellent,0.03043497755370933
claimed,0.030413941405372527
toilet,0.030296553569664455
corporate,0.03025753755314461
reheated,0.030083162373384986
notcleaned,0.029992862385159063
forgettable,0.029947232882677925
notcoming,0.029930832462776537
crap,0.02990171640584522
divine,0.029880180794779755
vip,0.029824382902113433
notbartender,0.02981338157210196
soooooo,0.02979940221360025
tells,0.029777942182182104
duty,0.029588993362764694
downside,0.02957048781903326
notreceive,0.029547045768507977
notowner,0.02951875732199269
compote,0.029466514782632545
message,0.029465511682245666
decadent,0.029373765276680258
laughing,0.029351631488213212
insisted,0.029323958727092828
mistakes,0.02925386352469441
notmediocre,0.029197756378657194
notbill,0.029140047779162237
notproperly,0.029106959463554037
beautifully,0.02909688131236353
favourite,0.02908791805591963
apologize,0.029033336410800283
mcdonalds,0.028879005224717168
called,0.028857661976398656
notallowed,0.028849392383726368
notchecked,0.028731560646576268
spilled,0.02871997635366124
watering,0.028647701543857415
positives,0.02859838618370284
nothype,0.02856195100508479
disappointing,0.028468233227376495
mistake,0.028419404748312557
notworst,0.028409619225476784
undercooked,0.0283560758375758
yuzu,0.02830085555197207
bad,0.028266336086136157
genuine,0.028202131147128443
disappointment,0.028162677900232014
eh,0.028073396704803837
watered,0.02803465141753177
downfall,0.028033172518918525
homey,0.028020952692060883
waited,0.02794983217661035
stumbled,0.027905468155930434
ugh,0.02789935889302663
cotta,0.02788910552097503
samples,0.027662339457678556
balanced,0.027635495716860192
bother,0.027552974191509556
mmmm,0.02739446118363476
accommodated,0.027364301165741203
bravo,0.027339597728396593
tasteful,0.027196913507756364
burnt,0.02709938825482939
situation,0.02706730079133761
subtle,0.02705849269687734
hidden,0.027022557356285806
id,0.026989074454065592
amazed,0.026964331324723294
employee,0.026959146318380593
unassuming,0.026874252250049278
pleasantly,0.026796708712354327
notawful,0.026785960035664757
lacked,0.026774631725047026
notimpressed,0.026762924674263628
notwhatsoever,0.026744700064795682
yummy,0.026532630676528435
minutes,0.0265111191349472
overrated,0.026448770075661498
france,0.02640973194173701
notlife,0.02638323567783019
badly,0.026375867469500137
gratuity,0.026362221927578713
nicest,0.026358727513848303
refreshing,0.026336204578227867
terribly,0.026323820025828403
speak,0.02628951635510406
bland,0.02625768818483852
hung,0.026257305642055077
savory,0.026154381298108778
notresist,0.02609704254240505
watery,0.026083538184953462
notcard,0.026069483826887823
notminutes,0.026019823039237354
recommendations,0.02589297112154831
min,0.025771262941164382
welcoming,0.025734722595338017
byob,0.02570990647573363
thru,0.02566703575224124
sorry,0.025634441414061522
goodies,0.025599332866156854
notanytime,0.025584977317717212
notdollars,0.02553655047074973
laughed,0.02537577640219925
notwaited,0.025260696486118936
mcdonald,0.02525864512525755
intimate,0.025245231423948734
fifteen,0.025241224203801052
notmemorable,0.025228367188544702
handed,0.0252277763169534
personable,0.025219799243573045
grace,0.02519761799999828
yell,0.02514034426262106
fav,0.025134267067473928
canned,0.025109972374323133
notdelivery,0.02504111027298931
helpful,0.025000233291031636
penny,0.02499969200295618
voice,0.024966440723714015
pricier,0.02494958826644633
declined,0.024944472599698748
strike,0.02490360941649626
luke,0.024893550998148946
omg,0.02484912990626434
wrote,0.024768726077716102
elegant,0.024760510917478527
compliments,0.024759690186478653
notcause,0.024676425941046104
supposed,0.02458477309152507
notword,0.024581445927116568
notperfectly,0.024428071447861903
tad,0.024395418009712518
saving,0.024363857818218072
loved,0.02435396378781548
succulent,0.024327958951418364
edible,0.02431940355062575
avoid,0.024293239381794812
managers,0.024259527525629394
ridiculous,0.024258847374392635
overpriced,0.024249281647617228
hopes,0.02411586349263854
wrong,0.024083019795219842
receiving,0.024062328765977734
notsend,0.024003981205622003
complement,0.023959258605277593
lebanese,0.023891388075510705
notparticularly,0.02384795667423051
send,0.02367459609992176
everyday,0.023654643107097754
shady,0.023642805332183905
stupid,0.02361537886954327
disappeared,0.02361523631051445
suggestions,0.023563611414625457
burrata,0.023553532755968103
hyped,0.023525546260921508
email,0.023487524742214494
charges,0.023460504681750392
notterrible,0.023449833319828035
soggy,0.02344585147002466
stated,0.023427779557868768
processed,0.023284870129736193
comped,0.023266758747605792
freezer,0.02322041303213116
paid,0.023201965588970905
proud,0.023143553098887697
splurge,0.023100547319343957
delighted,0.023057890364596104
affordable,0.02303812525499138
notrefill,0.023024794016946782
panna,0.0229414138028738
apologized,0.022891692574758656
notokay,0.022880975617331628
amazingly,0.022853310488214627
telling,0.02283155635557838
sage,0.022808043074428498
pomegranate,0.022788465765538567
recommending,0.0227691778899162
notoffered,0.02275802339131663
fave,0.022753716829705294
health,0.02274979366355289
failed,0.022726224077897785
hospitality,0.022671742813500585
torn,0.022662582690774227
charging,0.02264233851105876
secret,0.022601709487719706
craft,0.022567785964908993
disappointed,0.022542121454946593
european,0.022537467630085805
notcall,0.022488124187431503
notfix,0.022445562404784986
delightful,0.02242868528822524
notsense,0.02236023376100694
mushy,0.022333785518144616
winner,0.022302858222813474
notimpressive,0.022302795855044823
female,0.0223014820465296
passable,0.022288675188460685
notprovide,0.022285918403693088
attempt,0.02226154395124478
palette,0.022240265026765738
solid,0.022234106101679644
notwaitress,0.022205731964618756
pairing,0.02217561061075658
flag,0.022163469767588262
watched,0.022132103349344803
pleasure,0.022116383922518527
delight,0.022037974463501517
cozy,0.02203570995996515
halo,0.022025501139227414
cannoli,0.022009585803240275
tone,0.02192499493409105
noteffort,0.021901197342228763
notcredit,0.021891154303953036
silverware,0.02183340058663392
standing,0.02182987065383501
money,0.021828632171996785
seasonal,0.021825230987039698
impressed,0.02180962433671038
rounded,0.021783787722334358
notsimply,0.021782487427499293
love,0.021758581680841615
lamp,0.021749681072648137
blown,0.021741841943275098
notpatrons,0.021703784504789846
complaining,0.02166597161522822
minor,0.021645623725350883
angry,0.02163686734431845
alright,0.02161827538547951
elsewhere,0.021610640982339096
notwater,0.021596373396824523
fault,0.02153063778780272
blame,0.021447796359193184
charge,0.021367825491714187
notdressing,0.021353602304765018
welcomed,0.021339441308620668
fruity,0.021328948473346997
unbelievable,0.021307854318859336
notworth,0.021280514375914588
bianco,0.021234656058823766
suck,0.021209146966132804
flies,0.021164616161121037
certificate,0.021161738659937257
bare,0.021096539485824208
notloved,0.021067192172796245
delicate,0.021046591049269422
pitchers,0.021036151278671866
charming,0.020969316399664706
notlocation,0.020944994670733096
absolute,0.020906217499250253
infused,0.02089689761897089
smooth,0.020882565189464488
fireplace,0.020873796955839984
eclectic,0.020819092424092595
shame,0.02079175269689786
walked,0.020732216012208843
nottouch,0.02071893136098407
kinks,0.020716997737552197
lost,0.02071673350417465
rotation,0.020685967869384425
relaxed,0.020681454402990764
saturdays,0.020609600631135008
notpar,0.02059676520107897
notmayo,0.020594430833619164
advertised,0.020593141974460948
beats,0.020563245132809077
apologetic,0.02049782604160577
adorable,0.02048478157710811
picky,0.020472222014664775
placing,0.02040788456175618
unfortunate,0.02039787167870011
notleaving,0.02034581858617148
caramelized,0.020329103759784084
introduced,0.02030898028362059
pairings,0.020288715801399865
quaint,0.02026724941814517
adventurous,0.020239066965541258
potential,0.0202311217964279
notfancy,0.02020984327353196
joy,0.02013296525939258
juicy,0.02012313040090565
pleased,0.020098121104617193
voucher,0.020060484940109993
flavorful,0.020044340177432753
notforget,0.01997321835994696
comp,0.019954021458364484
italy,0.019951112425695694
generic,0.019950914475552254
array,0.019915849054930195
teppanyaki,0.019877170065779517
notmelted,0.019872388045462163
notcalled,0.01986953892036684
legit,0.019861589292499395
costs,0.019850245359582804
notcare,0.019820469728386206
locally,0.019733604714496762
comfortable,0.019731122425287587
notclean,0.019658706711230028
thank,0.01959443129545182
notleft,0.019590348746242103
killer,0.01958751254587865
basics,0.019584866265030025
sad,0.019509906847253043
average,0.01950966156228425
notflavour,0.01950906772062346
barely,0.01950674544056719
bonus,0.019493224487979164
tangy,0.01946456621922885
wendy,0.019426939070930942
notpay,0.019367120634992855
chances,0.019348808294696863
unique,0.019333576109217453
br,0.019332697158485894
gripe,0.019259056904466547
fritters,0.019253517240000417
cashier,0.01923616254274125
thrown,0.019233065476149582
sadly,0.01922523515090464
tuesdays,0.01919546708812713
account,0.019174562899126696
hawaii,0.019140694657245202
notsort,0.019133033837281408
desired,0.01912927301664785
skills,0.019112039351637494
lame,0.01910872715311196
dietary,0.019083424616293927
pride,0.01904458913156196
notappetizing,0.01903825143708274
slammed,0.019026320813870536
cupcakes,0.018965113760550933
notdirty,0.018950813375327343
assured,0.01888808609470794
sigh,0.01886884921538158
david,0.018844585085845265
contemporary,0.01880489223044699
crave,0.018736854979345734
existent,0.01873155287367468
hearty,0.0187082846558346
empty,0.01870577793764573
hated,0.018696777572115228
notjob,0.018692786240771326
returned,0.0186881613540748
mess,0.018641556125064806
nothostess,0.01863450776800823
inconsistent,0.018630373912629193
credit,0.018613418372453047
boring,0.018602059037200802
creative,0.01860004500272895
calls,0.01859745780457186
notwow,0.018520930393721775
plump,0.018513898548140204
notsat,0.018493326465194516
enjoys,0.018455075065470967
notbother,0.018445674424096604
bill,0.018429441974577594
cowboy,0.01842094762793419
informed,0.01840834946258439
sexy,0.018402666160220696
def,0.018344620116890486
risk,0.01829875043823755
notgluten,0.018292374978672036
huh,0.018270314703871977
okay,0.01822328246307506
save,0.018209990058324053
citrus,0.018181430550402226
notdoing,0.018127181402446957
study,0.01810720193640915
rich,0.01806847723405234
nottonight,0.01804785248373306
notstay,0.01802582636570878
nottaking,0.017991353725325454
treasure,0.01799015289600143
lotus,0.017960449943023805
automatically,0.017959444478382755
tucked,0.01794517697537375
notsmile,0.017937121624556733
bothered,0.01791225616604686
sundays,0.017907645517963675
ok,0.01786525282451794
notunderstand,0.017858247666189653
reasonable,0.01784903700418485
act,0.01782430202092337
homemade,0.017807047614415324
register,0.01779983140428998
notsupposed,0.01779805989458188
outrageous,0.017793662272870322
waiting,0.017792199589253106
supposedly,0.01779019092643083
ethiopian,0.017781215499451206
notfloor,0.01777749676120194
bills,0.017766637795056307
friendly,0.017763788078137898
ugly,0.017749223729078303
napkin,0.017692483375586366
assumed,0.017691838713448226
markham,0.017679086308861666
fills,0.017660558337995163
notdeliver,0.017613131484382632
nonetheless,0.017605618464828825
notcold,0.017586698783630995
flaky,0.017578639283967877
gta,0.01757405860009054
notrushed,0.01756796162339102
vibrant,0.017561979359257983
cheers,0.017509064158817044
worth,0.01748556800132042
croque,0.017484743212179278
notarrive,0.01748302643341824
tastier,0.01743851139655792
chai,0.01742708427637587
dry,0.01740596837793339
notskimp,0.017391651565914535
pistachio,0.01738748493924185
notanymore,0.017378605986539356
accommodating,0.017328937301959387
spacious,0.01732428001430697
cold,0.017311433529427468
treated,0.017283421581740743
diverse,0.017241130192949337
doughnuts,0.017233734147185684
staring,0.017201693094443
lesson,0.017197894720530883
holy,0.01717569034697814
bike,0.01716959565300242
foster,0.01716823295161828
complex,0.017099240680420454
poke,0.017092829148560616
benefit,0.017085144925267824
occupied,0.017074671804488926
notmove,0.017067404224082244
compliment,0.017053951943081177
completely,0.017041368310766605
tries,0.017018864139359113
department,0.017018101319764452
drenched,0.016998604161604484
received,0.016993870980425926
notarrived,0.01696070760590453
confirm,0.01695808141448638
foodies,0.016942632326543642
customer,0.016941603052744295
truffles,0.016905843678648783
creamy,0.016841270281048676
hawaiian,0.01681409504632162
authentic,0.0167957909365943
matcha,0.016774122674505346
relax,0.01676216661062299
nothesitate,0.01673095271554032
mondays,0.016717591616097028
notpaying,0.016674976563886987
tamales,0.016663997585462893
hardly,0.01666273947172251
glad,0.016656121097549773
reasonably,0.016650641627162042
left,0.016635986791501363
notdelicious,0.016607207514736447
receive,0.01658857589024839
notlack,0.016579494303081962
fluffy,0.016571361927018347
grease,0.016570848613472473
notoverall,0.016566820153830805
extensive,0.016534432233718695
combinations,0.01653187094635434
nothappen,0.016523116567028824
almonds,0.01651855489654697
congee,0.016497421722998132
pushed,0.01648021184408329
confirmed,0.016459967717491513
hills,0.016453859906777828
shocked,0.01641744302795375
forever,0.016416716615346338
notoffer,0.01638138530341458
fishy,0.016373653018229604
restroom,0.016356962008145952
satisfied,0.016345486995170046
notcheck,0.016334343208391833
steal,0.016332993795652187
rustic,0.01631622256936682
pizzeria,0.016301488182381134
hold,0.01629527234356478
notonions,0.016276921948895486
stopping,0.016259944542980118
weak,0.016259072013939946
smiling,0.01625856785526263
satisfying,0.016255921496108494
fresh,0.01623907420116682
notserve,0.016235227766061178
notsave,0.016229029819916106
uncomfortable,0.016186145849003065
casual,0.016181981525422356
shower,0.01616422683600637
frozen,0.016159603936960594
notsoon,0.016141991359692243
notexplain,0.016139877699620525
healthy,0.016134295005749352
fryer,0.016101959708469542
anniversary,0.016101263858954162
lady,0.016081337400707107
balance,0.016021490457763545
steep,0.016011208938299788
pretzels,0.015988963486076528
notbrought,0.015986438058759166
wont,0.015983524849714853
indoor,0.01596555084836984
bang,0.015919867007250482
adequate,0.015917096936421418
tomorrow,0.015901108440930272
rocks,0.015893797656606402
promised,0.01588963710882531
notspending,0.015885146341597323
gratin,0.015878435805785004
macarons,0.015870149731690875
loyal,0.015832788093071894
blonde,0.015826448349424874
eventually,0.01582598419920216
notservice,0.01581787543185875
favourites,0.015795426745831263
butternut,0.015784145762081724
decent,0.01577782473788997
notset,0.015760045342347696
finest,0.015744269735261666
overdone,0.015735306428567568
romantic,0.01573372542075444
notok,0.01572920757138408
notseasoning,0.01572532506895747
notwife,0.01572337558541735
wave,0.01570909902010256
vintage,0.015699257550724648
mornings,0.01568533611609676
detail,0.015681312018141172
ill,0.015679799357846146
barrel,0.0156580348627184
definite,0.01565130435351518
customers,0.015646927892205953
puree,0.015643071156633617
lively,0.0156322648978252
purchased,0.015606509550988674
attentive,0.015592301858238237
skeptical,0.015576044354069252
resturant,0.01555613578003849
notmenus,0.015530279976305638
depends,0.01552891931915232
favor,0.015528140825458576
notoutstanding,0.015502560901015547
verdict,0.015453006955584549
improve,0.015422339399323234
remove,0.015388291247579254
notheavy,0.015387533001859527
da,0.015363092145927092
ignore,0.01535926669573944
german,0.015356588988891496
relaxing,0.015350029207499017
pros,0.015326018697103134
notkitchen,0.015325667124185371
notmin,0.015320648461556707
card,0.015312645300935835
improvement,0.015293649468206091
notflavor,0.01528892754662554
broken,0.01527991133820351
notfool,0.015265673403557565
beware,0.01526517504309568
rushed,0.015253186317679785
fake,0.015234149983791597
notstarted,0.015230217265229993
treats,0.015223908237498168
braised,0.015204770108996684
brussel,0.015204251709268724
berry,0.015199538648309183
understand,0.015191402896846748
finally,0.015172247449257853
lacking,0.015158278196791867
classics,0.01515529517078127
applebee,0.015084787717336939
enjoyed,0.015050129507899664
efficient,0.015048839548506656
moist,0.015044487587921524
select,0.015044323662467298
loves,0.015023560488564196
phoenix,0.015015543701650865
answered,0.014998707347655377
calling,0.014979581030999146
scarborough,0.014952425814250655
fountains,0.014951269795981196
forks,0.01492707926212324
cured,0.014895855175299268
nothear,0.01488663658624836
didnt,0.014879443436499109
notoverpriced,0.01487524005904617
happened,0.014857965676287497
milkshakes,0.01485044367584951
couches,0.014837294283106794
notpepper,0.014832619986696214
bananas,0.01482785920489022
latin,0.01482421802995183
avenue,0.014812884956747265
inviting,0.01480453673223698
solo,0.014796497563898938
complaint,0.014791382522114321
notcooked,0.01477869760682357
buttermilk,0.014734229503895788
brioche,0.014730229566645726
phx,0.014728133937791025
nottomatoes,0.014723429910702298
vegan,0.01469422566045804
accompany,0.014692395656057986
frustrating,0.014687438554828854
speedy,0.014674708059271194
prawns,0.014644476316630756
blend,0.014635269268199008
notallow,0.01463048449877322
notkid,0.014618143668219846
question,0.014609790937995843
dill,0.014605608862614031
industrial,0.014602671045025335
replace,0.014563073356260798
notfamily,0.014557269603522847
shank,0.014554330703489788
tender,0.014544047223875554
spotty,0.014542844914728587
flavourful,0.014531331412320832
call,0.014522067891625896
notpleasant,0.014493362825364073
daughters,0.014488004768123244
cleaning,0.01448192095043668
posted,0.014468560406576151
buttery,0.014461114934273548
pair,0.014434969990154287
confused,0.014434377459700687
bok,0.01440019226833323
recommended,0.014395028352809225
lovers,0.014393524415872248
wines,0.014372329524758094
removed,0.014371169798693545
beaten,0.014369787677898874
mochi,0.014328235205112793
notattention,0.01432084135878415
kick,0.014316949687992755
sweetness,0.014298484040417676
created,0.014296224332829356
smelled,0.014246379820993266
notaccept,0.014228016987371165
notrefills,0.01422603965094103
mousse,0.014216679207564545
notchange,0.014213266778107107
notcharge,0.014199302708540808
pasty,0.014196931892152155
freshly,0.014191033928968354
professional,0.01418912697686569
habanero,0.01417922518902691
custom,0.014169081535478838
hostess,0.014165226070033513
notprefer,0.014149643800922436
notcraving,0.014136330284091432
brussels,0.014127906049102376
wow,0.014109947540518631
advise,0.014045830639728626
notgourmet,0.014032646530052761
nottalk,0.014029493676195845
khao,0.014022383830027591
features,0.01401010299390256
weekends,0.014003586429774291
un,0.013970552955190854
hands,0.01395376787477886
notsuggest,0.013949837843464204
daily,0.013935627023397124
toffee,0.013934033528087251
address,0.013924803585040684
notmess,0.013898239798415804
wee,0.0138829557363768
spot,0.013863982902867422
earl,0.013863054352367128
notserver,0.013854909564636312
forgotten,0.013852510806831584
msg,0.013850417970339778
screaming,0.013839092829533016
notexcept,0.01381060922518738
notattentive,0.01380920094635473
bison,0.013801779934077099
hoagie,0.013785669720911472
nut,0.013785178930848959
woman,0.013775208346746972
notdisappointing,0.013758563984164559
dirt,0.013749295015376837
worker,0.013749280689452387
cr,0.013747441506303073
confusion,0.013743928171052067
utensils,0.01373912679334179
notwrite,0.01373206740327883
charlotte,0.013726920479329868
unable,0.013725952551549037
notbegin,0.013717012213821312
appeared,0.01367394806398858
sampling,0.013673199517601561
pumpkin,0.01367150725808377
soo,0.01366475729000528
alas,0.013657577642783017
yellowtail,0.013651422558901633
unbelievably,0.013646958281064488
pecan,0.013645775524117134
notsalt,0.013626227143128769
peruvian,0.013610553300670736
sweets,0.01360651680810876
quail,0.01359746571762112
oddly,0.013593173327853996
radish,0.013592528030447863
definitely,0.01358364396777758
notawesome,0.013558343219367372
caramel,0.01355273292559587
replaced,0.013551557639955426
blew,0.013546425128682715
tzatziki,0.013525647202290481
reality,0.013522644687871411
notfresh,0.013517606932882864
marinated,0.013501967581689846
notgiving,0.013486818831269119
skimpy,0.013486358235264551
imo,0.013475530721283435
oxtail,0.013473213172810476
hoping,0.013455846267413014
bachi,0.013454817409432229
stingy,0.013452842040381987
challenge,0.013447069533688658
notbland,0.013431643977656536
courteous,0.013417433160410075
espresso,0.013411260640221696
chill,0.013396714030688284
dropped,0.01337438025827453
choy,0.013359343298911674
tokyo,0.013316123083237876
ticket,0.013305790699712784
traveling,0.013269994345347952
skirt,0.013238942225350667
tasty,0.013233156352467898
twenty,0.013225425764477867
closed,0.01322110180839809
tarts,0.013192910339535605
leave,0.013170859267675873
dried,0.013164688234527537
harder,0.013156913988412228
dosa,0.013143239630972253
notrating,0.013141476194225846
notnegative,0.013124909951587892
notrecommended,0.013124403856959956
ricotta,0.01312291160375694
dead,0.013118827996814927
verde,0.013112728536244166
cure,0.013089647082132007
notnecessarily,0.013089037161753988
gorgeous,0.01308742392490722
dripping,0.013086931231207282
nottell,0.013062594923697187
frankly,0.013046946717812464
pudding,0.01304476660734864
code,0.01303785767726562
awkward,0.013035744636382691
montreal,0.013027569752375703
notblame,0.013027353194137031
acceptable,0.0130191019182544
literally,0.013005727481637665
breads,0.013000112060358825
frites,0.012978732662699723
positive,0.012974831558038429
comfort,0.012963281438052646
flavors,0.012956554764560913
notplates,0.012947162847509564
notenglish,0.012946671032604318
flan,0.012944107181566668
inexpensive,0.012940542713337838
win,0.012939664364895543
notservers,0.012938444628494486
hangover,0.012925935614777688
blast,0.012917496909697502
notbeans,0.012916757505230032
provides,0.012915592241999656
textures,0.012901069496583867
um,0.012891264945139152
lack,0.012879710373021273
sooooo,0.01287646741801566
sharing,0.012849217854433305
scary,0.01284808665079546
pastor,0.012841390175798021
thicker,0.01282966955192787
lean,0.012821313142249267
weather,0.012814713788733511
nothand,0.012806317809298745
charcuterie,0.012801202880364649
assuming,0.012783514185393368
james,0.012781387494063916
drove,0.012764139918641157
notespecially,0.012742561798247844
francisco,0.012742084356078064
notcut,0.01273351430473851
plastic,0.012726330818360308
leaving,0.012695809269228647
bummer,0.012668471266350238
complete,0.01265927204647136
notbox,0.012656447082308092
trivia,0.012655060745367463
notusing,0.012648374060914475
grey,0.012646289867616178
franchise,0.012639463297470146
az,0.012634979204584899
delivers,0.012629182640452315
notstar,0.012628620371566993
killed,0.012619268353854768
assorted,0.012613072615909575
iceberg,0.012609720269732628
cheerful,0.012606038622836137
owned,0.01259393927123551
factor,0.012591401899127535
accent,0.01258547732459845
information,0.01258035735327144
prompt,0.012571300658229182
significantly,0.012565576936391867
notbased,0.012558297533131315
q,0.012553272950283134
notexpectations,0.012550137487080497
amuse,0.012524785610027274
lovely,0.012514399799850872
tradition,0.012512206665278032
heated,0.012484627582323563
cafeteria,0.012479774006622642
ten,0.0124612883136126
husbands,0.012442204341603024
lived,0.012440574668054238
foodie,0.012439414439951528
spin,0.012434403965171025
begin,0.01243164018072595
stuffed,0.01242795089277652
juices,0.012427839374125185
nose,0.012427566963591815
foie,0.012424607293550199
