word,var,expect
before,0.0026235650400089593,2.683990202799155
seafood,0.0026099192798497207,3.293267247644712
deep,0.0026097050787863307,3.1257441486640145
moved,0.002606513553122141,3.1354793899926454
during,0.002604165674458651,3.2744270306330177
not,0.0026012125132596634,2.6996279755027914
type,0.0025966752168656293,3.164739936517287
notthe,0.0025911362189179636,2.6899092477131896
kind,0.0025851929202976628,3.0629892977859647
tasting,0.002583394444805692,3.305920492718944
piece,0.002573371398950172,2.686413021680064
already,0.002566329545819202,2.753374821393323
dip,0.002561219194653466,3.2938760831071496
onions,0.002561190727984661,3.2297829205814725
eaten,0.002548363319620872,3.164545096125349
walking,0.00254822171318675,2.7224766350071268
extremely,0.00254543218153166,2.8291372632445584
considering,0.0025224332627511534,2.897498547946697
station,0.0025142483395251044,2.928770699084607
level,0.0025085203914407394,3.3099007433864287
50,0.002491802042096882,2.7020767813794935
menu,0.0024791209627479343,3.2859728561820494
new,0.0024786047967739673,3.230314189312393
toast,0.0024442897154704725,3.257367050397671
anyway,0.002411872415661763,2.8206905027167943
fruit,0.0023924936946180084,3.2824833440788983
daughter,0.002392366274884935,2.859954313758518
man,0.0023798828181398517,2.9953514957921046
sign,0.002369284653568378,2.7311478100141633
gravy,0.0023668097152493173,3.264411426382034
sort,0.002360318936886985,2.963052944375731
noton,0.0023519291246392724,2.6933963717274305
let,0.0023347746445406196,2.756814392315726
notit,0.0023252632972631682,2.7096728366912286
big,0.0023129092182479906,3.2445303941303254
cafe,0.0023018850957925246,3.258483713838908
yourself,0.0023001603969314793,3.0463345913391837
pho,0.0022922380752730333,3.1859617836936396
tacos,0.0022879248441265887,3.2915172399991866
notabout,0.0022871664300284558,2.716973657244464
weekend,0.002282823703921166,3.29555201075397
exactly,0.0022643122038487483,3.2905294311684723
crazy,0.0022546830790029842,3.2719895330370585
beef,0.0022502329297742684,3.25603593556634
items,0.0022458834422338842,3.1990096631407066
simply,0.002240350043730861,2.99200311068998
notby,0.002234198183660984,2.715793670250966
potatoes,0.0022233146814271193,3.2450049363566302
egg,0.0022198170757006144,3.2740469543617334
deal,0.0022076490456074817,3.248574205669369
seat,0.002177638369924676,2.729683109032847
tables,0.0021692758773513743,2.7255772573960444
special,0.002169038720186034,3.199481967394887
able,0.002153132903561776,3.2684011330103417
added,0.0021491029190957816,3.2683229312897164
birthday,0.0021359103350395013,3.135110891022851
ready,0.0021295130174511802,2.7961430999779204
floor,0.002125267223888627,2.7748927392238296
mixed,0.0021209469064696275,3.099257183051689
seated,0.0021166285748405555,2.7121492489982333
sausage,0.002112344519157622,3.267869040363545
our,0.002106950352825533,2.771461578918703
red,0.002103924034879316,3.2665203161317145
noteating,0.002100239391210999,2.721868086990054
enough,0.0020884468202438528,3.2325554136198327
11,0.0020850017146519205,2.735896598603501
entree,0.0020752421338044924,3.196914138342491
star,0.0020640696355912927,2.7544670741912616
dark,0.0020503958237921087,3.136716335322071
grab,0.0020462880593415628,3.16250231277444
lobster,0.002045410302455104,3.2686281749951496
turkey,0.0020449944142979476,3.2169010315825806
thin,0.0020361378859168775,3.1071727711727655
notget,0.0020349901486869364,2.719824082798419
available,0.002034590965615449,3.2017411353329743
years,0.0020337619643013304,3.069800878090361
less,0.00202856872947333,2.754368679534708
notmeat,0.0020217112729844153,2.7853259771019765
feel,0.002020867197298713,3.266793611726335
down,0.001999349592891415,2.7547892241284515
doing,0.001998400315407452,2.861256330619588
totally,0.0019962498969777194,3.013436664575957
chain,0.001994956483868417,3.003233372944426
different,0.001987797646004884,3.2639499578426148
under,0.0019846730644983873,2.733230299932631
think,0.001984025668545059,3.0032036152080313
could,0.001972515166468393,2.727105884285469
amount,0.0019688048852102296,3.2202947095371024
either,0.00196568482303315,2.7625655516905856
immediately,0.001962068618159625,2.884288340180446
notam,0.0019534189049052143,2.747903450395998
how,0.0019517131627970173,2.8291110449070604
noti,0.001949415283495843,2.729662871619185
lot,0.0019409229843057303,3.157526876954755
12,0.0019356725950270626,2.7353281157546787
notso,0.0019333249896856806,2.7426838240121816
regular,0.0019304594568289595,3.2463546498197804
notmind,0.0019300257752451401,2.9957692284252233
recently,0.001925460785419658,3.2716982492456417
wall,0.0019160471366656297,3.245354973945494
fries,0.0019154359260979842,3.142245016061225
dinner,0.001909811278618531,3.270479187232214
fair,0.0019051850923505296,3.1235139029324377
mean,0.0019000524637860588,2.7385908762109397
notin,0.0018953744113666376,2.7271779120277877
burger,0.0018931908063916081,3.191899696690358
give,0.0018891883435171377,2.7596800879416494
medium,0.0018879369495497552,2.9141040530954547
due,0.0018850617123680068,2.7889700901873344
last,0.0018782398444974183,2.77309282948263
notelse,0.0018664249130580046,2.779468783673091
who,0.0018525783056124018,2.8148757907567963
lettuce,0.0018490699552996524,2.7445101372052942
crab,0.0018422038857357527,3.2362118004593814
white,0.0018417696434566684,3.2192756959708526
warm,0.0018300042228323985,3.2505318744826392
notexpect,0.0018170356146308927,2.9381036065860586
ones,0.0018151594903242643,3.1550710988089974
mexican,0.0018108347503486466,3.247714318336076
such,0.0018072560713595324,3.154422822403106
rolls,0.0018039661491933542,3.2385162819485576
morning,0.001800656452235887,3.197140144027691
place,0.0017871430099885928,3.244820924903947
certainly,0.0017865939705902774,3.099123382732436
beer,0.0017863461645429815,3.219415200717383
offer,0.0017781001573670577,3.201443564587089
quickly,0.0017616550132629985,3.1930663587497676
included,0.0017605820625955899,3.174363627711721
can,0.001757988104375864,3.2577461067478968
slices,0.0017504178211576018,3.1138295621141037
club,0.0017442230120000013,3.117264776871605
4,0.0017408475910151123,2.9712402068717276
year,0.0017378889203864282,3.019657308944654
nottheir,0.0017275889933625454,2.741894418512411
pepper,0.0017247713032529429,3.1517152576796925
is,0.0017224358501013132,3.2615238351119458
thought,0.0017175259704043057,2.7950588677290757
reservation,0.001704587762137819,2.8359520601098906
n,0.0017029471180455282,3.2131756272707848
when,0.001700914384052161,2.749042220795195
oh,0.001686176332820159,3.052689856398105
salsa,0.0016833112719040312,3.1934315620627087
cheese,0.0016817980992541591,3.235394234952225
me,0.0016798832988264142,2.77248626014215
really,0.0016789982725516882,3.195179039921733
thick,0.001663665341033939,3.0962604202532575
here,0.001641700652703424,3.254755941186981
small,0.0016385922834686749,3.0817912657096027
notcheese,0.0016305010584122253,2.799191442778164
ordered,0.001606339373474166,2.760803738283885
notenough,0.001602516105512802,2.947723803848105
you,0.0015982685193192568,3.2369651858371715
made,0.001594862639947203,3.2269994788590766
reviews,0.001589216736007092,2.8165938781166733
knew,0.0015843577424164222,3.055541269688175
chinese,0.0015660177431685229,3.18584094299263
inside,0.0015610448041962898,3.183702392242632
salad,0.0015520169764357107,3.1937756424367927
nottry,0.0015465142614858676,3.239024701607367
dog,0.0015391365996642544,3.1496830131500997
right,0.0015321338026525995,3.230366132252779
back,0.001527131742722638,3.216020165957504
five,0.0015235598617110463,3.1872410577715216
came,0.0015207090461947304,2.7583754206014732
would,0.0015204549053212237,2.8014677500088303
notwith,0.0015202248570890496,2.774563965850909
rest,0.001520107928784528,2.7911175817228346
they're,0.0015199356826291106,3.212058170009599
notsay,0.0015090627309364316,2.8316900219299765
hour,0.001506176329299888,2.783669917488024
i'll,0.001505099244058197,3.1107756312001795
off,0.0015003942786468293,2.7627028632462824
plus,0.0014929403005583173,3.2325954970462485
sauce,0.0014924215509145877,3.199751115152281
high,0.0014919713972097292,2.9689171271009465
dish,0.0014894802077206623,3.168265015357877
change,0.001487523575201032,2.7645233811796808
stuff,0.001485865145130439,3.210432150606381
notof,0.0014767366094160213,2.778570149785257
husband,0.0014731662293069098,3.0300233838435675
roll,0.0014696340195342096,3.219804170747458
price,0.0014624802544508592,3.112308628373621
corner,0.0014533341790259847,3.150736167622296
those,0.0014518455562293321,3.196490103305476
wife,0.0014502034927170102,3.0364432993131993
wrap,0.001446420523850141,3.155131170393911
guys,0.0014452134991012305,2.963964600442004
much,0.0014409302719987384,2.932211827335605
chose,0.00143855134758057,3.1761881791107
free,0.0014357039920114738,3.2351148602345736
help,0.001434161552447798,2.826335367436686
ago,0.0014334152729123038,2.792861062579983
shrimp,0.0014288120790742246,3.2133664719527126
because,0.001428615963299086,2.7684428968528434
between,0.0014243145106828806,3.1615154296523813
pasta,0.0014183243792009977,3.1064762429999417
we,0.0014122725065697853,2.8294479345217303
more,0.0013955827267983373,3.0924394511048066
notfeel,0.0013897890640013038,2.999534091403587
beans,0.0013879351225089365,3.168948296501352
bread,0.0013858421557194963,3.1941651197849703
run,0.0013833965160000633,2.912993915596034
noodles,0.001383266668524919,3.0546613654393266
old,0.001372486600937766,2.835320110640561
make,0.001372482405820204,3.1784740542307417
tastes,0.001369717610101538,3.1902310589520178
cup,0.0013662887756694427,2.768957431541035
decided,0.0013605405099667142,2.797825443124602
may,0.0013600501442386683,3.106456717034713
finished,0.0013546889151884263,2.8107102868973626
places,0.0013530131815120915,3.223692528489978
with,0.001345546482141277,3.2205619237355347
mom,0.0013343461211159046,3.177011689283383
thinking,0.0013286915243561515,2.8602282110185837
appetizers,0.0013273777715010079,3.1991332940112054
juice,0.0013188944190191563,3.2227065368713195
honestly,0.0013170324746860816,2.8335095171380864
past,0.0013161850445792475,2.780051764272043
party,0.0013116021633053161,2.805051498707271
almost,0.0013070813322740341,2.8105447304337865
nota,0.0013034870562756578,2.7863842646308274
dressing,0.0013001389492438232,3.0901126588464503
tea,0.0012995173895538022,3.1933678328015436
each,0.0012916570040810635,3.2133747788681086
nothave,0.0012905214159654025,2.7773941492448158
notdinner,0.0012882182981915735,2.8684090405120495
outside,0.0012854919650183666,3.1815508961395875
might,0.0012757355940181906,2.957264411380315
home,0.0012722696645530178,3.183436480655093
based,0.0012676714723830482,2.9460074842594186
kept,0.0012671103797352486,2.79498351854227
come,0.0012640468734671391,3.211941684908089
watch,0.0012572238645863364,3.151061450303693
9,0.0012519496956165685,2.7916633648005384
guacamole,0.0012508734432286454,3.1813406638884763
notbig,0.0012472366308937163,3.0099754584796408
tomatoes,0.0012444216474883836,3.1697306995591985
main,0.0012413592268135237,3.1586541145416147
ribs,0.0012388674820191883,3.2014553086964095
filled,0.0012338886969474664,3.1804618612290008
casino,0.0012332201624776179,2.96526956431516
feeling,0.0012285767541595244,3.117696699851473
notthan,0.0012234845225199832,2.81991204827432
which,0.0012217427098206602,3.1170665252403924
6,0.001210409732525798,2.812017091188832
went,0.0011954040234459463,2.8099459845347536
friends,0.0011931944453559525,3.2038585442022627
their,0.0011917429916742535,3.2095792417553706
notmore,0.0011837785817916736,2.8025976652619695
late,0.0011785301354592982,3.0566661656671297
its,0.001174688037149166,3.170619841269439
experience,0.0011736699158649444,2.9484703138547577
find,0.001173324969659966,3.2106783662397573
rare,0.0011537689487717577,3.1666151738289536
anything,0.001153742525914264,2.8683245186128885
some,0.0011515165715296394,3.1064253804739193
8,0.0011514719095048482,2.813500551349829
others,0.0011369261071390237,3.0169276509486886
chance,0.0011298116166607673,2.8137935643153886
at,0.001127843801061723,2.796932328220374
per,0.001126042465988069,2.988428212948928
making,0.0011247680482106722,3.0238930000324746
notare,0.0011176860831435466,2.797675768017399
keep,0.0011167010988496304,3.171027100896515
notsince,0.0011140782550936935,2.7959437700460668
remember,0.0010977239046330287,3.1894523217735817
meals,0.0010923437010986986,3.1783174155795866
long,0.0010912631931710077,2.7938127317214603
four,0.0010882447095943272,3.0438710440997796
offered,0.001085041014150681,2.8286761758147945
watching,0.0010841696201737672,3.103558270848747
bite,0.0010795117560071566,3.186108635576351
do,0.0010778012084312854,2.7954863921780384
restaurants,0.0010740921442140108,3.1857559351297833
gets,0.001068335176436765,3.204768077975659
too,0.0010655470589121013,3.0560783892990195
second,0.0010625259021546643,2.8150412175088113
way,0.0010433768171560348,2.8145467852327877
takes,0.0010415516208225584,2.893784296388205
notyou,0.0010414015301325658,2.825296047812437
comes,0.0010343617924115384,3.166222857697939
we're,0.0010232250981512582,2.931614781053372
notmany,0.0010231490610147465,2.900045378143552
notlong,0.0010058344932958741,2.8012334496080253
does,0.0010030627027635445,2.810303713033914
soup,0.001000909415277888,3.1078691952205197
chips,0.001000126790100144,3.076703278846824
etc,9.906808543041568e-4,3.119312543277301
cheap,9.889910005064057e-4,2.967417597033996
entrees,9.87437631146792e-4,3.086931538210022
still,9.860761327876724e-4,2.870988658667757
dining,9.819273225783536e-4,3.1959249883347804
sushi,9.796596675708733e-4,3.194866207577561
them,9.78889631892205e-4,2.814550215270172
just,9.716765096989636e-4,2.8556900993211576
most,9.716603123606991e-4,3.1782917787128984
even,9.665322873661998e-4,2.9275602285948223
own,9.617183045737377e-4,3.189416042766616
than,9.592225390939853e-4,3.0276296681062123
point,9.540570818782855e-4,2.855541827191752
days,9.479680763668589e-4,3.0980607419363304
rice,9.466763911630542e-4,3.091191150227874
done,9.444040542393778e-4,2.830549664423186
notother,9.36643436404321e-4,2.8292140353334276
fat,9.363455783781491e-4,2.9915606554025738
cooked,9.31665538162799e-4,3.17073662806275
these,9.261628524163606e-4,3.1649962780607725
only,9.204595347462059e-4,2.846972486877283
your,9.190218344228428e-4,3.162333856906706
notwhich,9.172088896936028e-4,2.86934082995768
notbefore,9.114526492140665e-4,2.857282777631044
visited,9.099897681454531e-4,3.1663992881816325
pizza,9.028817357328545e-4,3.1546370332403018
double,8.969190402720314e-4,3.1529362359928355
yet,8.892246798490184e-4,3.1511294240020105
wait,8.746262316766916e-4,2.8414690376955494
spring,8.711959684529258e-4,3.1658703086739006
ice,8.700382132052732e-4,3.1763456906659253
heard,8.69752797414805e-4,2.8300596615840474
up,8.642362808200748e-4,2.8225485702002193
actually,8.538896359627846e-4,2.872426470576317
buffet,8.473641606375538e-4,2.9361207309065858
all,8.45190024792767e-4,3.1647869012805114
months,8.386786512063755e-4,2.8516601681037264
looks,8.384582679590233e-4,2.8833359857571312
quality,8.227804401448259e-4,3.1185456702511734
yelp,8.22525155295623e-4,3.101017916337975
low,8.218860627315045e-4,2.8284790649109404
eat,8.212006785658747e-4,3.139769702847537
line,8.14837083914909e-4,2.8210240488291176
this,8.067316876402562e-4,3.067519673651937
review,8.022812055622321e-4,2.845647815039098
hotel,7.974833623427595e-4,2.9330216889478082
next,7.958382947643063e-4,3.1487007955650226
appetizer,7.91245880452697e-4,3.159955512504886
has,7.898114009951987e-4,3.1761867006444398
7,7.880238017546655e-4,2.8239271655640534
busy,7.868899547583877e-4,3.112989160111343
start,7.858133530825971e-4,3.0983269412168553
know,7.797534736207793e-4,2.8975285755538605
buy,7.742211876967513e-4,2.8449559718107635
reservations,7.688958261237566e-4,3.1344797871189343
hard,7.679601031116732e-4,2.8640922339149366
street,7.669199173776123e-4,3.1072683413160576
check,7.660560132224528e-4,2.841946182642588
note,7.64381766109194e-4,3.065258737416555
evening,7.642554901952866e-4,3.162257103551718
bowl,7.564421139867699e-4,3.033077544935758
other,7.397872995714131e-4,2.899798810786823
friday,7.379578604721517e-4,3.1402776500133904
have,7.356897416032762e-4,3.155901568317239
notplaces,7.280428407675521e-4,3.1014433150789684
two,7.209842050883591e-4,2.850101997842263
what,7.15458913370111e-4,2.843714582600377
was,7.091608504497974e-4,2.8876973202412333
twice,7.016027286390091e-4,2.8681281414457804
hope,6.996625703379101e-4,2.90385195778025
found,6.99035513565132e-4,3.1599590732348792
upon,6.988149486182952e-4,2.9755965619195504
mind,6.96835797150062e-4,2.89917699239903
pulled,6.917297498515193e-4,3.089274380888377
add,6.900417777150708e-4,3.1485193485443017
day,6.893079082605414e-4,3.141176687527446
notcan,6.833456412524382e-4,2.915737333893601
calamari,6.822420001812622e-4,3.1039840460037
thing,6.813205374928881e-4,2.8845350836457415
steak,6.785333083589207e-4,3.140909104158877
through,6.772148378839415e-4,2.936592925934487
something,6.607047057720709e-4,2.9060561117144834
work,6.580148932722345e-4,3.0800926193786746
now,6.572379957907878e-4,2.9799261849591376
were,6.570496841385734e-4,2.8634830249833185
hungry,6.567373646093498e-4,2.848616671281009
about,6.55767337990544e-4,2.8462577375940428
things,6.549171832930762e-4,3.060237876907635
any,6.506130625732103e-4,2.8958820810336348
show,6.475010959419392e-4,3.0640905163967114
three,6.388930942888113e-4,2.8911648897738726
believe,6.362439125032264e-4,3.1288189765116163
few,6.325310245481792e-4,3.0260519480730923
and,6.285026829190735e-4,3.137996948595436
job,6.257349013740951e-4,3.070435612147691
meat,6.232490479311033e-4,3.0674445762992595
read,6.188835696992612e-4,2.8454650840673215
got,6.16455512273025e-4,2.8459749485776755
servers,6.12575160174256e-4,2.8594540407650815
chicken,6.1050669265456e-4,3.128169520024209
tried,6.017019451392857e-4,3.1304823605430934
slice,5.91875057738969e-4,3.082258698030627
eating,5.789063725325058e-4,2.89675551768647
notlike,5.67991221841126e-4,2.901544085262057
near,5.670671871120902e-4,3.121604284748059
a,5.607249425584016e-4,3.110074810503829
black,5.520907002413851e-4,3.0697864477504035
notis,5.499013464487033e-4,2.855705134638695
middle,5.426937056367511e-4,2.871914794434895
boyfriend,5.401323536938382e-4,3.0946585236645525
sunday,5.399144838724267e-4,3.131800856331558
burrito,5.3765650029146e-4,3.132738512887408
name,5.327673935205988e-4,2.961233770955754
plate,5.248197454263388e-4,2.8961275207850514
getting,5.225567830266706e-4,2.869577515118101
as,5.210505056987536e-4,3.1401751029077483
orange,5.194366054922781e-4,3.1322141043019354
looking,5.173201922270992e-4,3.1401692670179764
drink,5.127957984690186e-4,2.89673934493465
seen,5.110495402965648e-4,2.8650340834488457
notyet,5.089115175682627e-4,2.982178502723608
people,5.081180613740761e-4,2.8772155433541453
needed,5.07099594720728e-4,2.936241526844869
eggs,5.05234875438843e-4,3.105414686298039
fish,5.047506894201262e-4,3.089243112882352
like,5.018861034222688e-4,2.90604773878808
together,4.997763531558185e-4,2.9467336232934587
go,4.990865631087764e-4,3.131998137269714
take,4.96166724601421e-4,2.9016911589675427
going,4.95363866751433e-4,2.974360860142686
nachos,4.948831099756676e-4,3.0280947728144265
bottle,4.896812676912782e-4,3.036830192908062
taste,4.893461476329706e-4,3.0467431682791775
priced,4.7504337065212723e-4,3.1258515395330435
there,4.66349905457961e-4,2.8659762011488423
open,4.6559749171199083e-4,3.1123112194669353
notfind,4.5897221719053404e-4,3.0918453735285354
sour,4.4683902083461326e-4,2.9805193726470525
that,4.431612647367425e-4,2.8702305402215456
notsome,4.3951633020129213e-4,2.9975796737003235
notbeen,4.366526750774316e-4,2.9784885246217216
number,4.3647827479475153e-4,2.9163453058385698
item,4.352860832473712e-4,2.9322044425589477
fact,4.284703669448468e-4,2.8970212829716475
where,4.2537248471786706e-4,2.871714979857145
use,4.237692334580014e-4,2.9278427066544994
trying,4.222170103072902e-4,2.876462734846643
short,4.2063252379856636e-4,3.0732142064191463
night,4.1851903600829667e-4,3.097294986429926
being,4.1784917697643245e-4,2.8827625033016036
sandwich,4.162799706928083e-4,3.094788015116443
couple,4.101758910990036e-4,2.980789142499075
again,4.0976955686263943e-4,3.102581207447317
sit,3.992196730527107e-4,3.0305646591927533
game,3.974853302698609e-4,2.9850652558081774
saturday,3.9681330153395404e-4,3.036491544415168
grill,3.941231847786211e-4,3.07217512473946
vegetables,3.905720114742832e-4,3.0630389522687214
several,3.898927588820189e-4,2.949663708504149
bring,3.880687998287903e-4,2.9837465531431575
to,3.7524363801134513e-4,2.8932928349690257
notbut,3.7225412406045974e-4,3.0271676169130695
stopped,3.7151614964396075e-4,3.0745599837089155
notmenu,3.707480239371875e-4,2.9219109099810643
set,3.633507251517732e-4,3.100969974019457
out,3.6073320046909355e-4,2.896808807844966
5,3.577238641039437e-4,3.0828807073710287
part,3.458167392419528e-4,2.9521139419945235
room,3.45681204863387e-4,2.9782112353879917
hand,3.4064474190312517e-4,2.987831348274045
head,3.299616080586257e-4,2.94809086143905
many,3.296134500823212e-4,3.068882802161386
while,3.269451973556098e-4,2.958325438257928
opened,3.221370310964823e-4,3.0100535932414907
bar,3.1720271121106827e-4,3.054061740587487
yes,3.107927896150825e-4,3.0619230413118275
friend,3.1019318459393975e-4,2.9777684614788575
say,3.0704390014002194e-4,2.907408426780776
notneed,3.053116125687543e-4,3.0005228799942394
from,3.0212660504971085e-4,3.061167642112572
myself,2.9914083064452456e-4,2.987923446138026
group,2.988711100855211e-4,2.9722312622073996
first,2.976913861952892e-4,2.9750988914496563
nothad,2.9678014051648724e-4,2.8943383931882853
in,2.9653967666677243e-4,3.0955240502805
started,2.9229138839691784e-4,2.9474748505463717
it,2.8971949469950567e-4,3.0284713193088275
my,2.8762245399547003e-4,2.9983956499063145
service,2.766312368718768e-4,3.051164624795124
within,2.7585586307575895e-4,3.033754395648391
walk,2.7428464284122564e-4,3.027374510628106
look,2.6736406736187457e-4,2.909701940832995
ate,2.64307636764611e-4,2.95760437207385
of,2.6186263599582417e-4,3.087284816008247
cut,2.596805227580367e-4,2.9203677293796426
goes,2.578385341203552e-4,3.072175677038083
ordering,2.551651259681838e-4,2.929344835650865
mine,2.490600120249625e-4,2.9398458980016406
meal,2.457996772350225e-4,3.0905596611894346
normally,2.445813850083484e-4,2.977777362835511
served,2.4132209443748908e-4,3.021809181181042
want,2.4028454488320993e-4,3.08778148253587
need,2.2740382413837863e-4,2.9945879583715436
restaurant,2.2078178305647754e-4,3.0197707417333612
oil,2.131070758040172e-4,2.924502883171064
food,2.085414600844748e-4,3.0262510530355398
end,2.0625556979906004e-4,2.9948682697817897
non,2.0161494697431794e-4,3.0134375444452988
time,1.9455828600100486e-4,3.0396278185968035
into,1.939919059432725e-4,2.9165671708152368
they,1.8402096176642154e-4,2.925368698138801
whatever,1.8027229051633255e-4,2.934935103329364
or,1.799380269439771e-4,3.0131715400032033
serve,1.7182224270194746e-4,2.9712382936983883
extra,1.661160471966079e-4,2.9787944730092977
serving,1.6600018532637184e-4,2.9365347797724417
close,1.6544739473932184e-4,2.9809294030628575
having,1.5974584367729923e-4,2.9523822322094984
so,1.5290742199427956e-4,3.0535335464342848
am,1.5283119525154003e-4,3.0720138848571183
an,1.5051528207729183e-4,2.940112428194664
by,1.4690185890966934e-4,2.9825737693337566
taco,1.445850258581516e-4,3.0216343287319516
since,1.3674137078981428e-4,3.0321747708956743
the,1.1752044589671014e-4,3.058417742523395
without,1.1321342397164809e-4,2.9739315584044
if,1.129620455527385e-4,2.9467407016223244
been,1.1246180591923416e-4,2.9950563994968213
around,1.1123686579726436e-4,2.958897301249644
on,1.0526997576379814e-4,3.037609813430918
for,1.0124077709692113e-4,3.0363346063964927
glass,9.344024740229396e-5,2.9433833843977064
pick,6.923820519669442e-5,2.9994289373930236
one,6.472122570014535e-5,3.022136525912563
get,6.257209936076545e-5,2.9819930070771434
had,5.812045588922765e-5,3.0226771062366624
across,5.0949478738553394e-5,2.9925997202383674
wings,5.08928479122977e-5,2.9838721685276193
drinks,5.078502059458733e-5,2.97597582830415
plates,4.464279513693556e-5,2.978498889730652
times,4.0680409864709375e-5,2.9727998991029647
kids,3.703252956748768e-5,3.029291717755582
whole,3.48063015642448e-5,2.9840588461918296
once,2.782834693437176e-5,2.990629985214391
location,2.0579446018254686e-5,2.9750881940931677
see,1.8472364513447077e-5,3.0096692254745707
i,1.8322206636198978e-5,2.97729150779984
be,8.809190994595377e-6,3.0076185631407584
